"instance","selection","crossover","mutation","popsize","pcrossover","pmutation","seed","h2b"
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,1.20289855072464
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,12.75
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.68
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,3.28947368421053
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,8
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,2.53846153846154
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.02777777777778
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.29166666666667
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.42307692307692
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,1.20289855072464
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,12.75
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.68
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,3.28947368421053
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,8
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,2.53846153846154
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.02777777777778
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.29166666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.42307692307692
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,1.20289855072464
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,12.75
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.68
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,3.28947368421053
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,8
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,2.53846153846154
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.02777777777778
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.29166666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.42307692307692
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,1.20289855072464
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,12.75
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.68
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,3.28947368421053
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,8
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,2.53846153846154
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.02777777777778
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,5.29166666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.1,4,4.42307692307692
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,7.375
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,4.4
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.75
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.375
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,7.375
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,4.4
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.75
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.375
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,7.375
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,4.4
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.75
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.375
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,7.375
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,4.4
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,2.75
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.375
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,7.375
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,4.4
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.75
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.375
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,7.375
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,4.4
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.75
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.375
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,7.375
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,4.4
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.75
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.375
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,7.375
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,4.4
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.07894736842105
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.66666666666667
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,2.75
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.375
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,4,3.38461538461538
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,11.125
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,6.6
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,4
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,11.125
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,6.6
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,4
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,11.125
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,6.6
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,4
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,11.125
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,6.6
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,4
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,11.125
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,6.6
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,4
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,11.125
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,6.6
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,4
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,11.125
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,6.6
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,4
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,1.43478260869565
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,11.125
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,6.6
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,2.94736842105263
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,6.13333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,4
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,3.66666666666667
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,4.08333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,4,4.46153846153846
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,2.04347826086957
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,1.2463768115942
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,9.75
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,4.12
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,2.84210526315789
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,6.33333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.84615384615385
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.25
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.75
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.19230769230769
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,2.04347826086957
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,1.2463768115942
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,9.75
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,4.12
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,2.84210526315789
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,6.33333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.84615384615385
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.25
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.75
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,4,3.19230769230769
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,2.04347826086957
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,1.2463768115942
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,9.75
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,4.12
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,2.84210526315789
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,6.33333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.84615384615385
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.25
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.75
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.19230769230769
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,2.04347826086957
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,1.2463768115942
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,9.75
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,4.12
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,2.84210526315789
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,6.33333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.84615384615385
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.25
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.75
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,4,3.19230769230769
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,4,2.04347826086957
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,4,1.2463768115942
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,4,9.75
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,4,4.12
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,4,2.84210526315789
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,4,6.33333333333333
